ID,anio,mes,Sexo,Edad,region,PEA,Desempleo,Salario
247462,2022,7,2,15,3,0,0,0
247471,2022,7,1,76,3,0,0,0
247472,2022,7,2,66,3,0,0,0
247481,2022,7,2,66,3,1,0,300
247491,2022,7,1,65,3,0,0,0
247492,2022,7,2,57,3,0,0,0
247493,2022,7,2,21,3,1,0,3000
247501,2022,7,2,77,3,0,0,0
247511,2022,7,2,77,3,0,0,0
247521,2022,7,2,31,3,1,0,8814.35
247531,2022,7,1,71,3,0,0,0
247532,2022,7,2,57,3,0,0,0
247541,2022,7,1,56,2,1,0,26014.35
247542,2022,7,2,56,2,1,0,14009.8
247543,2022,7,1,23,2,0,0,0
247551,2022,7,2,57,2,1,0,43814.35
247552,2022,7,1,39,2,1,0,31814.35
247553,2022,7,1,19,2,0,0,0
247561,2022,7,2,28,2,1,0,17000
247571,2022,7,1,72,2,0,0,0
247572,2022,7,2,70,2,0,0,0
247581,2022,7,1,46,2,1,1,0
247582,2022,7,2,38,2,1,0,12814.35
247583,2022,7,2,15,2,0,0,0
247591,2022,7,2,41,2,1,0,31926.11
247592,2022,7,2,17,2,0,0,0
247601,2022,7,2,38,2,1,0,34814.35
247602,2022,7,1,18,2,1,0,15000
247603,2022,7,2,16,2,0,0,0
247611,2022,7,2,65,2,0,0,0
247612,2022,7,2,29,2,1,0,30000
247621,2022,7,1,59,3,1,0,35000
247622,2022,7,2,54,3,1,0,39814.35
247623,2022,7,2,25,3,0,0,0
247631,2022,7,2,45,3,0,0,0
247632,2022,7,2,18,3,1,0,10000
247641,2022,7,1,61,3,0,0,8000
247651,2022,7,1,45,3,0,0,15000
247652,2022,7,2,31,3,0,0,0
247653,2022,7,1,16,3,0,0,0
247654,2022,7,2,16,3,0,0,0
247657,2022,7,1,15,3,0,0,0
247661,2022,7,2,32,3,1,0,60814.35
247671,2022,7,1,48,3,1,0,23830.8
247673,2022,7,1,63,3,1,0,21000
247681,2022,7,2,54,3,0,0,0
247682,2022,7,1,40,3,1,0,10000
247691,2022,7,2,83,2,0,0,0
247701,2022,7,2,78,2,0,0,0
247711,2022,7,2,73,2,1,0,0
247712,2022,7,2,78,2,1,0,25000
247721,2022,7,1,84,2,0,0,0
247722,2022,7,2,75,2,0,0,0
247731,2022,7,2,64,2,0,0,0
247732,2022,7,1,65,2,0,0,0
247741,2022,7,1,31,2,1,0,53814.35
247742,2022,7,2,31,2,1,0,25814.35
247751,2022,7,2,28,2,0,0,0
247761,2022,7,2,47,2,1,0,82578.95
247762,2022,7,2,16,2,0,0,0
247763,2022,7,2,21,2,1,0,21814.35
247771,2022,7,1,36,2,1,0,174414.4
247772,2022,7,2,37,2,1,0,114814.4
247781,2022,7,2,60,2,1,0,62000
247791,2022,7,2,35,2,1,0,18814.35
247801,2022,7,1,59,2,1,0,58014.35
247802,2022,7,2,61,2,0,0,0
247811,2022,7,2,55,2,1,0,39727.09
247812,2022,7,1,29,2,1,0,5000
247821,2022,7,2,47,2,1,0,25214.35
247831,2022,7,2,64,2,0,0,0
247832,2022,7,2,28,2,1,0,1800
247833,2022,7,1,30,2,1,0,6000
247834,2022,7,2,35,2,1,1,0
247841,2022,7,2,80,2,0,0,0
247842,2022,7,2,43,2,1,0,11000
247843,2022,7,1,20,2,1,1,0
247851,2022,7,1,44,2,1,0,20000
247852,2022,7,2,73,2,0,0,0
247861,2022,7,2,46,2,1,0,33214.35
247862,2022,7,1,19,2,1,0,6000
247863,2022,7,2,15,2,0,0,0
247871,2022,7,1,56,2,1,0,12000
247872,2022,7,2,61,2,0,0,0
247873,2022,7,2,24,2,1,0,6000
247874,2022,7,1,18,2,1,1,0
247875,2022,7,2,23,2,1,1,0
247876,2022,7,2,23,2,1,1,0
247881,2022,7,2,46,2,1,0,12000
247882,2022,7,2,79,2,0,0,0
247883,2022,7,1,25,2,1,0,6000
247884,2022,7,1,21,2,1,0,6000
247891,2022,7,1,18,2,1,0,18000
247901,2022,7,2,45,2,1,0,56000
247902,2022,7,2,20,2,1,0,5000
247911,2022,7,2,43,2,1,0,26814.35
247921,2022,7,1,61,2,0,0,0
247922,2022,7,2,59,2,1,0,22314.35
247923,2022,7,1,31,2,1,0,4500
247924,2022,7,1,27,2,1,0,2500
247925,2022,7,1,29,2,1,1,0
247926,2022,7,1,15,2,0,0,0
247931,2022,7,1,57,2,0,0,0
247932,2022,7,2,55,2,1,0,58814.35
247933,2022,7,2,91,2,0,0,0
247934,2022,7,2,32,2,1,0,12814.35
247941,2022,7,1,67,2,0,0,0
247942,2022,7,2,60,2,1,0,85814.35
247951,2022,7,1,76,2,0,0,0
247961,2022,7,1,72,2,0,0,0
247962,2022,7,2,75,2,0,0,0
247963,2022,7,1,46,2,1,0,128814.4
247971,2022,7,2,72,2,0,0,0
247981,2022,7,2,68,2,0,0,0
247991,2022,7,1,66,2,1,0,2814.35
247992,2022,7,2,63,2,1,0,52814.35
248001,2022,7,2,51,2,1,0,162814.4
248002,2022,7,1,61,2,1,0,70814.35
248003,2022,7,2,19,2,0,0,0
248011,2022,7,2,65,2,1,0,279377.9
248012,2022,7,1,62,2,0,0,0
248021,2022,7,2,70,2,0,0,0
248022,2022,7,1,77,2,0,0,0
248031,2022,7,2,88,2,0,0,0
248041,2022,7,2,66,2,0,0,0
248051,2022,7,2,66,2,0,0,0
248052,2022,7,1,63,2,0,0,0
248061,2022,7,1,38,2,1,0,40000
248071,2022,7,2,40,2,1,0,112814.4
248072,2022,7,1,35,2,1,0,120151
248081,2022,7,2,68,2,0,0,0
248091,2022,7,2,42,2,1,0,5000
248101,2022,7,1,55,2,1,0,47814.35
248102,2022,7,2,47,2,1,0,38814.35
248103,2022,7,2,27,2,1,0,32814.35
248104,2022,7,1,24,2,1,1,0
248105,2022,7,1,21,2,1,0,24814.35
248106,2022,7,2,20,2,0,0,0
248111,2022,7,2,47,2,1,1,0
248112,2022,7,1,54,2,1,0,67314.35
248113,2022,7,1,27,2,1,0,62814.35
248121,2022,7,2,31,2,1,0,5000
248122,2022,7,1,15,2,0,0,0
248131,2022,7,2,23,2,1,0,5000
248141,2022,7,1,67,2,0,0,0
248142,2022,7,2,63,2,1,0,35814.35
248151,2022,7,2,58,2,1,0,47214.35
248161,2022,7,2,79,2,0,0,0
248171,2022,7,1,81,2,1,0,3000
248181,2022,7,2,73,2,0,0,0
248182,2022,7,2,50,2,1,0,12000
248191,2022,7,1,54,3,1,0,61814.35
248192,2022,7,2,53,3,1,0,0
248193,2022,7,2,93,3,0,0,0
248201,2022,7,2,64,3,1,0,27814.35
248211,2022,7,2,69,3,0,0,0
248212,2022,7,1,74,3,0,0,0
248221,2022,7,2,46,3,1,0,6000
248222,2022,7,2,19,3,1,0,4000
248223,2022,7,1,16,3,0,0,0
248231,2022,7,1,36,3,1,0,20000
248232,2022,7,2,40,3,1,0,10800
248233,2022,7,2,16,3,0,0,4000
248234,2022,7,2,14,3,0,0,0
248241,2022,7,2,51,3,0,0,0
248242,2022,7,1,52,3,1,0,40314.35
248251,2022,7,2,36,3,1,0,8000
248252,2022,7,1,32,3,1,0,34414.35
248261,2022,7,1,68,3,0,0,0
248262,2022,7,1,22,3,1,0,4000
248271,2022,7,1,58,3,0,0,0
248272,2022,7,2,58,3,0,0,0
248281,2022,7,1,34,3,1,0,62814.35
248291,2022,7,1,50,3,1,0,74867.71
248292,2022,7,2,46,3,1,0,71867.71
248293,2022,7,1,25,3,1,1,0
248294,2022,7,2,22,3,1,1,0
248301,2022,7,2,47,3,1,0,1600
248302,2022,7,1,30,3,1,1,0
248311,2022,7,1,55,2,1,0,97814.35
248312,2022,7,2,56,2,0,0,0
248313,2022,7,2,17,2,0,0,0
248321,2022,7,2,68,2,0,0,0
248322,2022,7,2,37,2,1,0,47814.35
248331,2022,7,2,62,2,0,0,0
248332,2022,7,1,31,2,0,0,0
248333,2022,7,1,63,2,0,0,0
248341,2022,7,2,42,2,1,0,32814.35
248351,2022,7,2,43,2,1,0,12000
248361,2022,7,2,86,2,0,0,0
248371,2022,7,1,55,2,1,0,112514.4
248372,2022,7,2,56,2,0,0,0
248381,2022,7,1,35,2,1,0,82814.35
248382,2022,7,2,33,2,0,0,0
248391,2022,7,2,46,2,1,0,42814.35
248392,2022,7,2,22,2,0,0,0
248401,2022,7,1,59,2,1,0,70814.35
248402,2022,7,2,56,2,1,0,47814.35
248405,2022,7,2,26,2,0,0,0
248411,2022,7,1,54,2,1,0,137814.4
248412,2022,7,2,55,2,1,0,47814.35
248413,2022,7,2,25,2,1,0,32814.35
248414,2022,7,2,26,2,1,0,49814.35
248421,2022,7,2,38,2,1,0,32814.35
248422,2022,7,1,46,2,1,0,152814.4
248431,2022,7,1,68,2,1,0,62814.35
248432,2022,7,2,65,2,0,0,0
248441,2022,7,2,61,2,0,0,0
248442,2022,7,2,28,2,1,0,47814.35
248451,2022,7,1,33,2,1,0,47814.35
248452,2022,7,2,30,2,1,0,129814.4
248461,2022,7,1,46,2,1,0,137814.4
248462,2022,7,2,43,2,1,0,137814.4
248471,2022,7,1,32,2,1,0,93714.35
248481,2022,7,1,61,2,1,0,20000
248482,2022,7,2,60,2,1,0,32814.35
248483,2022,7,2,17,2,0,0,0
248491,2022,7,2,81,2,0,0,0
248501,2022,7,2,75,2,0,0,0
248502,2022,7,2,78,2,0,0,0
248511,2022,7,1,27,3,1,0,44814.35
248512,2022,7,2,22,3,0,0,0
248521,2022,7,1,44,3,1,0,73814.35
248522,2022,7,2,50,3,1,0,58814.35
248523,2022,7,1,24,3,1,1,0
248524,2022,7,1,17,3,0,0,0
248531,2022,7,1,80,3,0,0,0
248532,2022,7,2,80,3,0,0,0
248541,2022,7,2,55,3,0,0,0
248551,2022,7,2,47,3,1,0,15000
248561,2022,7,1,68,3,0,0,0
248562,2022,7,2,63,3,0,0,0
248571,2022,7,2,57,3,1,0,83814.35
248581,2022,7,1,73,3,0,0,0
248582,2022,7,2,66,3,0,0,0
248583,2022,7,1,46,3,1,0,20000
248591,2022,7,1,78,3,1,0,35717.52
248601,2022,7,2,74,3,0,0,0
248611,2022,7,1,81,3,0,0,0
248612,2022,7,2,78,3,0,0,0
248613,2022,7,2,51,3,1,0,62814.35
248621,2022,7,2,41,3,1,0,452814.3
248631,2022,7,1,60,3,1,0,52814.35
248641,2022,7,2,58,2,0,0,0
248642,2022,7,2,15,2,0,0,0
248643,2022,7,1,73,2,0,0,0
248651,2022,7,2,53,2,0,0,0
248652,2022,7,1,72,2,0,0,0
248653,2022,7,1,19,2,1,1,0
248654,2022,7,2,15,2,0,0,0
248655,2022,7,1,62,2,0,0,0
248661,2022,7,2,52,2,1,0,59301.15
248662,2022,7,1,22,2,1,0,0
248671,2022,7,2,59,2,1,0,38114.35
248672,2022,7,1,64,2,1,0,62814.35
248673,2022,7,1,18,2,1,0,43814.35
248681,2022,7,2,58,2,1,0,18564.35
248682,2022,7,1,72,2,0,0,0
248691,2022,7,2,59,2,1,0,15476.23
248701,2022,7,2,35,2,1,0,29814.35
248702,2022,7,2,16,2,0,0,0
248711,2022,7,1,38,2,1,0,145414.4
248721,2022,7,2,27,2,1,0,2814.35
248724,2022,7,1,29,2,1,0,86024.15
248731,2022,7,2,42,2,1,0,55114.35
248732,2022,7,1,53,2,1,0,49814.35
248741,2022,7,1,60,3,1,0,2814.35
248742,2022,7,2,59,3,0,0,0
248743,2022,7,1,32,3,1,0,44814.35
248751,2022,7,1,48,3,1,0,104814.4
248752,2022,7,2,46,3,1,0,32814.35
248753,2022,7,1,24,3,1,0,49814.35
248754,2022,7,2,30,3,0,0,0
248761,2022,7,1,58,3,1,0,27000
248762,2022,7,1,26,3,1,0,15000
248763,2022,7,2,18,3,1,0,5000
248771,2022,7,1,60,3,1,0,62814.35
248772,2022,7,2,55,3,1,0,24814.35
248773,2022,7,1,23,3,1,0,47814.35
248774,2022,7,2,21,3,0,0,0
248781,2022,7,1,49,3,1,0,50000
248782,2022,7,2,45,3,0,0,0
248783,2022,7,1,19,3,1,0,15000
248791,2022,7,2,48,3,1,0,9814.35
248792,2022,7,1,65,3,0,0,0
248793,2022,7,1,15,3,0,0,0
248801,2022,7,1,62,3,0,0,0
248802,2022,7,2,54,3,1,0,11814.35
248803,2022,7,1,21,3,1,0,15000
248811,2022,7,1,63,3,0,0,0
248812,2022,7,2,58,3,1,0,52588.75
248813,2022,7,1,34,3,1,1,0
248814,2022,7,2,29,3,1,0,47814.35
248815,2022,7,1,15,3,0,0,0
248821,2022,7,1,61,3,0,0,0
248831,2022,7,2,38,3,1,0,62814.35
248832,2022,7,1,37,3,1,0,4814.35
248833,2022,7,1,15,3,0,0,0
248841,2022,7,1,46,2,1,0,77814.35
248851,2022,7,1,56,2,1,0,13414.35
248861,2022,7,2,54,2,0,0,0
248862,2022,7,2,23,2,1,0,2814.35
248871,2022,7,2,30,2,0,0,0
248872,2022,7,1,32,2,1,0,20000
248881,2022,7,1,58,2,1,0,14000
248882,2022,7,2,49,2,0,0,0
248883,2022,7,2,28,2,1,0,41814.35
248891,2022,7,2,57,2,1,0,4000
248892,2022,7,2,33,2,0,0,0
248901,2022,7,1,53,2,1,0,16000
248902,2022,7,2,53,2,1,0,10000
248911,2022,7,2,55,2,1,0,30000
248921,2022,7,1,48,2,1,0,48814.35
248931,2022,7,1,20,2,1,0,19000
248932,2022,7,2,21,2,1,0,10000
248941,2022,7,1,80,2,0,0,0
248942,2022,7,2,80,2,0,0,0
248951,2022,7,2,28,2,1,0,55000
248952,2022,7,1,41,2,1,0,40000
248961,2022,7,1,61,2,1,0,92814.35
248962,2022,7,2,58,2,1,0,17814.35
248971,2022,7,2,65,2,1,0,12000
248972,2022,7,1,42,2,1,0,4000
248981,2022,7,2,60,2,1,0,6000
248982,2022,7,2,87,2,0,0,0
248991,2022,7,2,75,2,0,0,0
249001,2022,7,2,48,2,1,0,119814.4
249002,2022,7,1,16,2,0,0,0
249011,2022,7,2,64,2,0,0,0
249021,2022,7,1,34,2,1,0,75310.35
249022,2022,7,2,36,2,1,0,23214.35
249023,2022,7,1,19,2,1,1,0
249024,2022,7,2,17,2,0,0,0
249031,2022,7,1,67,2,1,0,15000
249032,2022,7,2,69,2,0,0,0
249041,2022,7,1,53,2,1,0,36000
249042,2022,7,1,24,2,1,0,7000
249043,2022,7,2,17,2,0,0,0
249051,2022,7,2,59,2,1,0,7200
249052,2022,7,1,59,2,1,0,48814.35
249053,2022,7,1,52,2,0,0,0
249054,2022,7,1,17,2,0,0,0
249061,2022,7,2,42,2,1,0,20000
249062,2022,7,1,44,2,1,0,46814.35
249063,2022,7,1,23,2,0,0,0
249071,2022,7,2,52,2,1,0,16187.4
249072,2022,7,1,16,2,1,0,5000
249081,2022,7,1,56,2,1,0,48265.82
249091,2022,7,1,85,2,0,0,0
249101,2022,7,1,81,2,0,0,0
249111,2022,7,1,77,2,0,0,0
249112,2022,7,2,70,2,0,0,0
249121,2022,7,2,51,2,1,1,0
249122,2022,7,1,57,2,1,0,20000
249123,2022,7,1,24,2,1,1,0
249124,2022,7,2,17,2,0,0,0
249131,2022,7,2,73,2,0,0,0
249132,2022,7,2,58,2,1,0,12601.96
249141,2022,7,1,71,2,0,0,0
249151,2022,7,1,54,2,1,0,217814.4
249152,2022,7,1,18,2,1,0,37500
249161,2022,7,1,19,2,1,0,21611.76
249162,2022,7,2,19,2,0,0,0
249171,2022,7,2,69,2,0,0,0
249181,2022,7,1,66,2,1,0,4000
249182,2022,7,1,57,2,0,0,0
249191,2022,7,1,49,2,1,0,25000
249192,2022,7,2,53,2,1,0,27000
249193,2022,7,1,17,2,1,0,4500
249201,2022,7,2,67,2,1,0,2500
249211,2022,7,1,60,2,0,0,0
249221,2022,7,2,62,2,0,0,0
249231,2022,7,2,53,2,1,0,14800
249232,2022,7,2,14,2,0,0,0
249241,2022,7,1,43,3,1,0,102314.4
249242,2022,7,2,49,3,1,0,97814.35
249251,2022,7,1,56,3,1,0,116314.4
249252,2022,7,2,50,3,1,0,54814.35
249253,2022,7,1,24,3,1,0,67814.35
249261,2022,7,2,74,3,0,0,0
249262,2022,7,1,87,3,0,0,0
249271,2022,7,2,64,3,1,0,8500
249272,2022,7,1,69,3,1,0,10000
249281,2022,7,1,41,3,1,0,71814.35
249282,2022,7,2,40,3,1,0,34314.35
249291,2022,7,2,79,3,0,0,0
249301,2022,7,2,53,3,1,0,40000
249302,2022,7,1,56,3,1,0,35000
249303,2022,7,1,16,3,0,0,0
249311,2022,7,2,57,3,0,0,0
249312,2022,7,1,60,3,1,0,121666.7
249321,2022,7,1,58,3,1,0,147814.4
249322,2022,7,2,39,3,1,0,26814.35
249323,2022,7,1,24,3,1,0,21701.55
249331,2022,7,2,27,3,1,0,40314.35
249332,2022,7,1,30,3,1,0,54814.35
249341,2022,7,2,77,3,0,0,0
249351,2022,7,2,67,3,0,0,0
249352,2022,7,1,71,3,0,0,0
249353,2022,7,2,61,3,0,0,0
249361,2022,7,2,34,3,1,0,40596.14
249362,2022,7,1,37,3,1,0,92414.35
249363,2022,7,1,14,3,0,0,0
249371,2022,7,2,72,3,0,0,0
249372,2022,7,1,72,3,0,0,0
249381,2022,7,2,38,3,1,0,30824.15
249382,2022,7,1,45,3,1,0,112814.4
249391,2022,7,2,36,2,1,0,27814.35
249395,2022,7,2,66,2,0,0,0
249401,2022,7,2,41,2,1,0,45814.35
249402,2022,7,1,41,2,1,0,40814.35
249411,2022,7,1,41,2,1,0,52814.35
249412,2022,7,2,41,2,0,0,0
249413,2022,7,2,17,2,0,0,0
249421,2022,7,1,31,2,1,0,30000
249431,2022,7,1,59,2,1,0,17814.35
249432,2022,7,1,59,2,0,0,0
249433,2022,7,2,50,2,0,0,0
249441,2022,7,2,68,2,0,0,0
249451,2022,7,1,68,2,0,0,0
249461,2022,7,2,83,2,0,0,0
249462,2022,7,2,20,2,0,0,0
249471,2022,7,2,40,2,1,0,32814.35
249472,2022,7,2,18,2,0,0,0
249473,2022,7,1,15,2,0,0,0
249481,2022,7,1,31,2,1,0,55814.35
249491,2022,7,2,70,2,0,0,0
249501,2022,7,2,90,2,0,0,0
249502,2022,7,1,57,2,1,0,6000
249511,2022,7,1,67,2,0,0,0
249521,2022,7,2,73,2,0,0,0
249522,2022,7,2,100,2,0,0,0
249531,2022,7,2,60,2,1,0,35814.35
249532,2022,7,2,36,2,1,0,26314.35
249541,2022,7,1,66,2,0,0,0
249542,2022,7,2,60,2,1,0,58814.35
249543,2022,7,1,24,2,1,0,90314.35
249551,2022,7,2,79,2,0,0,0
249561,2022,7,2,70,2,1,0,7805.88
249571,2022,7,2,75,2,0,0,0
249581,2022,7,1,68,2,0,0,0
249582,2022,7,2,64,2,0,0,0
249591,2022,7,1,61,2,0,0,0
249592,2022,7,2,66,2,0,0,0
249601,2022,7,1,31,2,1,0,36814.35
249602,2022,7,2,31,2,1,0,26314.35
249611,2022,7,1,67,2,0,0,0
249621,2022,7,2,36,2,1,0,41314.35
249631,2022,7,1,31,2,1,0,48814.35
249632,2022,7,2,31,2,0,0,0
249641,2022,7,1,25,2,1,0,48314.35
249651,2022,7,1,59,2,1,0,34814.35
249652,2022,7,2,59,2,1,0,28814.35
249653,2022,7,1,20,2,0,0,0
249654,2022,7,1,17,2,0,0,0
249661,2022,7,2,24,2,1,0,20814.35
249671,2022,7,2,41,2,1,0,35814.35
249681,2022,7,2,66,2,0,0,0
249691,2022,7,2,52,2,1,0,49314.35
249692,2022,7,2,20,2,0,0,0
249693,2022,7,2,17,2,0,0,0
249701,2022,7,1,57,3,1,0,68676.85
249702,2022,7,2,46,3,1,0,2814.35
249703,2022,7,1,21,3,1,0,20314.35
249711,2022,7,1,32,3,1,0,70443.05
249712,2022,7,2,30,3,1,0,9000
249721,2022,7,1,59,3,1,0,128289.4
249722,2022,7,2,58,3,1,0,2814.35
249731,2022,7,1,24,3,1,0,47161.31
249732,2022,7,2,22,3,1,0,37814.35
249741,2022,7,1,28,3,1,0,60451.25
249742,2022,7,2,21,3,1,0,41814.35
249751,2022,7,2,61,3,0,0,0
249752,2022,7,1,24,3,1,0,37711.35
249753,2022,7,2,30,3,1,0,30824.15
249761,2022,7,1,68,3,1,0,12000
249762,2022,7,1,36,3,1,0,0
249771,2022,7,1,38,3,1,0,14000
249772,2022,7,2,38,3,1,0,23814.35
249781,2022,7,1,32,3,1,0,20000
249782,2022,7,2,28,3,0,0,0
249791,2022,7,2,25,3,1,0,23314.35
249792,2022,7,1,31,3,1,0,42090.75
249801,2022,7,1,78,3,0,0,0
249802,2022,7,2,59,3,0,0,0
249811,2022,7,2,24,2,1,0,12000
249821,2022,7,2,82,2,0,0,0
249822,2022,7,1,18,2,0,0,0
249831,2022,7,2,41,2,1,0,85814.35
249841,2022,7,1,74,2,0,0,0
249842,2022,7,2,67,2,0,0,0
249851,2022,7,1,36,2,1,0,24814.35
249852,2022,7,2,35,2,0,0,0
249861,2022,7,1,66,2,0,0,0
249862,2022,7,2,65,2,0,0,0
249871,2022,7,2,36,2,1,0,30314.35
249872,2022,7,2,15,2,0,0,0
249881,2022,7,2,24,2,1,0,25314.35
249891,2022,7,2,67,2,0,0,0
249892,2022,7,2,17,2,0,0,0
249901,2022,7,1,67,2,0,0,0
249902,2022,7,2,67,2,0,0,0
249903,2022,7,2,41,2,1,0,15000
249911,2022,7,2,67,3,0,0,0
249921,2022,7,1,71,3,1,0,14500
249931,2022,7,2,60,3,0,0,0
249932,2022,7,1,64,3,0,0,0
249941,2022,7,2,64,3,0,0,0
249951,2022,7,2,49,2,1,0,76814.35
249952,2022,7,1,51,2,1,0,40174.35
249953,2022,7,1,14,2,0,0,0
249961,2022,7,2,35,2,1,0,42814.35
249971,2022,7,2,71,2,0,0,0
249981,2022,7,2,77,2,0,0,0
249991,2022,7,1,84,2,0,0,0
249992,2022,7,2,79,2,0,0,0
250001,2022,7,1,56,2,1,0,204814.4
250002,2022,7,2,57,2,0,0,0
250003,2022,7,1,18,2,0,0,0
250011,2022,7,2,50,2,1,0,5000
250012,2022,7,1,24,2,0,0,0
250021,2022,7,1,32,2,1,0,44814.35
250031,2022,7,2,76,2,0,0,0
250041,2022,7,2,54,2,1,0,30314.35
250042,2022,7,2,24,2,1,0,29814.35
250043,2022,7,1,15,2,0,0,0
250051,2022,7,2,74,2,0,0,0
250061,2022,7,1,61,2,0,0,0
250062,2022,7,2,56,2,1,0,11000
250063,2022,7,2,38,2,1,0,26814.35
250071,2022,7,1,54,2,1,0,60814.35
250072,2022,7,2,57,2,1,0,40814.35
250081,2022,7,1,55,2,1,0,56147.68
250082,2022,7,2,51,2,1,0,50814.35
250083,2022,7,1,25,2,1,0,1000
250084,2022,7,1,19,2,0,0,0
250091,2022,7,1,76,2,0,0,0
250092,2022,7,2,85,2,0,0,0
250093,2022,7,1,35,2,1,0,43614.35
250101,2022,7,1,77,2,0,0,0
250102,2022,7,2,79,2,0,0,0
250111,2022,7,1,32,2,1,0,89414.35
250112,2022,7,2,35,2,0,0,0
250115,2022,7,2,64,2,0,0,0
250121,2022,7,1,42,2,0,0,0
250131,2022,7,1,63,2,0,0,2814.35
250132,2022,7,2,59,2,0,0,0
250141,2022,7,2,61,2,1,0,38614.35
250142,2022,7,2,34,2,1,0,2500
250151,2022,7,1,29,2,1,0,8000
250161,2022,7,2,91,3,0,0,0
250162,2022,7,2,52,3,0,0,0
250171,2022,7,2,64,3,1,0,18427.44
250172,2022,7,1,21,3,1,0,28143.63
250173,2022,7,1,20,3,1,0,19329.28
250181,2022,7,1,35,3,1,0,31214.35
250182,2022,7,2,31,3,0,0,0
250191,2022,7,1,37,3,1,0,44514.35
250192,2022,7,2,33,3,0,0,0
250194,2022,7,1,18,3,0,0,0
250201,2022,7,1,21,3,1,0,55143.63
250202,2022,7,2,19,3,0,0,0
250211,2022,7,1,71,3,0,0,0
250221,2022,7,1,35,3,1,0,31574.35
250222,2022,7,2,35,3,0,0,0
250223,2022,7,2,15,3,0,0,0
250231,2022,7,2,87,3,0,0,0
250232,2022,7,1,71,3,0,0,0
250241,2022,7,1,83,3,0,0,0
250242,2022,7,2,68,3,1,0,2000
250251,2022,7,1,66,3,0,0,0
250252,2022,7,2,67,3,0,0,0
250261,2022,7,1,57,3,1,0,42761.31
250262,2022,7,2,55,3,1,0,36414.35
250271,2022,7,2,34,3,0,0,0
250281,2022,7,1,48,3,1,0,90281.02
250282,2022,7,2,48,3,1,0,2814.35
250283,2022,7,1,21,3,1,0,22814.35
250284,2022,7,2,19,3,1,0,2814.35
250291,2022,7,1,77,3,0,0,0
250292,2022,7,2,76,3,1,0,3000
250301,2022,8,2,45,1,1,0,58483.35
250302,2022,8,1,17,1,0,0,0
250311,2022,8,1,48,1,1,0,88483.35
250321,2022,8,2,44,1,1,0,43483.35
250322,2022,8,2,50,1,1,0,23483.35
250331,2022,8,1,21,1,1,0,3483.35
250332,2022,8,2,20,1,0,0,0
250341,2022,8,2,29,1,1,0,58483.35
250351,2022,8,2,37,1,1,0,40483.35
250352,2022,8,1,38,1,1,0,103483.4
250361,2022,8,2,32,1,1,0,56483.35
250371,2022,8,2,43,1,1,0,45000
250381,2022,8,1,71,1,0,0,0
250382,2022,8,2,59,1,0,0,0
250391,2022,8,1,28,1,0,0,0
250401,2022,8,2,63,1,0,0,0
250402,2022,8,1,65,1,1,0,133483.4
250411,2022,8,2,29,1,1,0,67483.35
250421,2022,8,1,54,1,1,0,103483.4
250422,2022,8,1,50,1,1,0,43483.35
250431,2022,8,1,20,1,1,0,43483.35
250432,2022,8,1,21,1,0,0,0
250441,2022,8,2,64,1,0,0,0
250451,2022,8,2,62,1,0,0,0
250452,2022,8,2,66,1,0,0,0
250461,2022,8,2,48,1,1,0,38483.35
250462,2022,8,1,49,1,0,0,0
250463,2022,8,1,24,1,1,0,28483.35
250464,2022,8,2,17,1,0,0,0
250471,2022,8,2,55,1,1,0,53483.35
250472,2022,8,1,61,1,1,0,53483.35
250481,2022,8,2,72,1,0,0,0
250491,2022,8,1,36,1,1,0,118483.4
250492,2022,8,2,40,1,1,0,123483.4
250501,2022,8,2,42,1,1,0,103483.4
250511,2022,8,2,50,1,1,0,119483.4
250521,2022,8,2,64,1,1,0,83483.35
250522,2022,8,1,65,1,1,0,83483.35
250531,2022,8,2,77,1,0,0,0
250532,2022,8,1,70,1,0,0,0
250541,2022,8,2,81,1,0,0,0
250551,2022,8,1,64,1,1,0,233483.4
250552,2022,8,2,42,1,1,0,33483.35
250561,2022,8,2,56,1,1,0,136483.4
250562,2022,8,1,61,1,1,0,53483.35
250563,2022,8,1,19,1,1,0,0
250571,2022,8,2,83,1,0,0,0
250581,2022,8,1,28,1,1,0,31483.35
250591,2022,8,2,42,1,1,0,43483.35
250592,2022,8,1,48,1,1,0,223483.4
250601,2022,8,2,44,1,0,0,0
250602,2022,8,1,20,1,1,1,0
250603,2022,8,1,19,1,0,0,0
250611,2022,8,1,71,1,0,0,0
250612,2022,8,2,51,1,1,0,18483.35
250621,2022,8,1,60,1,1,0,73483.35
250631,2022,8,2,45,1,1,0,63483.35
250641,2022,8,1,63,1,0,0,0
250642,2022,8,1,70,1,0,0,0
250651,2022,8,1,59,1,1,0,83483.35
250661,2022,8,2,72,1,1,0,45000
250662,2022,8,2,69,1,0,0,0
250671,2022,8,1,26,1,1,0,73483.35
250681,2022,8,1,56,1,1,0,10000
250691,2022,8,1,26,1,1,0,29483.35
250692,2022,8,1,18,1,0,0,0
250701,2022,8,1,54,1,1,0,86483.35
250711,2022,8,2,36,1,1,0,130483.4
250712,2022,8,1,35,1,1,0,450150
250721,2022,8,2,46,1,1,0,85483.35
250722,2022,8,1,23,1,1,0,28483.35
250723,2022,8,2,20,1,0,0,0
250731,2022,8,2,50,1,0,0,0
250732,2022,8,1,58,1,1,0,43483.35
